conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
nac,North Atlantic Conference (NAC),2025-26,baseball,Husson ,"Curtis, Jackson",,,,40,40,151.0,31.0,59.0,49.0,13.0,1.0,9.0,19.0,1.0,3.0,19.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.463,101.0,175.0,6.0,0.833,0.391,0.669,257.0,13.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,271.0,0.996,0.0,0.0,8.0,6.0,35.0,33.0,"22,56",0.39,22.0,56.0,"40,98",0.41,40.0,98.0,"25,64",0.39,25.0,64.0,"14,28",0.5,14.0,28.0,0.0,0.0,0.0,0.0,"11,24","11,19","61,109",94,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6365760499502153,2.3555166275034995,4.537667405289105,6.5817467059442425,0.759643843744869,1.153904554195269,10.45108766059037,1,99
nac,North Atlantic Conference (NAC),2025-26,baseball,Husson ,"Holmes, Matt",,,,40,40,144.0,29.0,42.0,42.0,6.0,3.0,11.0,18.0,0.0,7.0,58.0,14.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.39,87.0,173.0,8.0,0.625,0.292,0.604,81.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.988,0.0,0.0,0.0,1.0,20.0,28.0,"17,54",0.31,17.0,54.0,"31,94",0.33,31.0,94.0,"25,63",0.4,25.0,63.0,"5,23",0.22,5.0,23.0,0.0,0.0,0.0,0.0,"14,33","8,16","47,103",36,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4052533128078184,2.1639914167917595,3.8076813741723847,8.118138617519753,0.759643843744869,5.03851959326376,9.49624364563936,2,95
nac,North Atlantic Conference (NAC),2025-26,baseball,Thomas,C. Haynes,,,,42,41,130.0,39.0,50.0,48.0,16.0,1.0,6.0,29.0,0.0,6.0,26.0,14.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.506,86.0,169.0,5.0,0.6,0.385,0.662,40.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.911,0.0,0.0,4.0,3.0,27.0,27.0,"15,42",0.36,15.0,42.0,"33,80",0.41,33.0,80.0,"24,56",0.43,24.0,56.0,"10,23",0.43,10.0,23.0,0.0,0.0,0.0,0.0,"22,40","11,23","51,94",217,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.984699306757182,3.1216174703504604,4.4333836865581455,4.277158838580976,0.2847406725560237,1.8511431509511522,8.408701542712642,3,94
nac,North Atlantic Conference (NAC),2025-26,baseball,Husson ,"Warren, Akira",,,,39,39,135.0,51.0,46.0,31.0,7.0,3.0,3.0,31.0,0.0,11.0,30.0,10.0,24.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.492,68.0,181.0,28.0,0.857,0.341,0.504,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.973,0.0,0.0,5.0,5.0,29.0,29.0,"12,32",0.38,12.0,32.0,"22,60",0.37,22.0,60.0,"17,43",0.4,17.0,43.0,"8,19",0.42,8.0,19.0,0.0,0.0,0.0,0.0,"39,69","8,13","41,71",70,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6949763097825,4.270768734620901,2.660560468131824,1.9725709712177106,5.271223970038899,2.249565206240228,7.433883390212976,4,92
nac,North Atlantic Conference (NAC),2025-26,baseball,Lesley,James Brandon,,,,38,38,125.0,32.0,50.0,38.0,8.0,0.0,4.0,28.0,6.0,16.0,20.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.553,70.0,170.0,6.0,0.5,0.4,0.56,276.0,24.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,303.0,0.99,0.0,0.0,3.0,4.0,18.0,34.0,"19,46",0.41,19.0,46.0,"34,70",0.49,34.0,70.0,"23,48",0.48,23.0,48.0,"14,24",0.58,14.0,24.0,0.0,0.0,0.0,0.0,"9,24","7,13","68,93",44,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.984699306757182,2.4512792328593696,3.390546499248545,2.740766927005466,0.2847406725560237,1.253510068017538,6.55891621381431,5,91
nac,North Atlantic Conference (NAC),2025-26,baseball,Thomas,T. Meza,,,,39,39,140.0,33.0,45.0,35.0,4.0,0.0,3.0,11.0,1.0,3.0,7.0,2.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.376,58.0,163.0,3.0,0.667,0.321,0.414,23.0,63.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,95.0,0.905,0.0,0.0,5.0,9.0,45.0,47.0,"19,57",0.33,19.0,57.0,"27,83",0.33,27.0,83.0,"18,57",0.32,18.0,57.0,"7,23",0.3,7.0,23.0,0.0,0.0,0.0,0.0,"9,24","14,18","58,100",198,0.0,0.0,0.0,0,0.0,0.0,0.0,29.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6225455605388297,2.54704183821524,3.077695343055664,1.9725709712177106,0.04728908696160109,-0.04136161167195919,5.842220005718062,6,90
nac,North Atlantic Conference (NAC),2025-26,baseball,Lesley,Colin Mccarthy,,,,38,38,117.0,30.0,34.0,43.0,9.0,1.0,4.0,31.0,0.0,10.0,32.0,6.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.46,57.0,164.0,1.0,0.0,0.291,0.487,94.0,8.0,1.0,9.0,0.0,26.0,1.0,0.0,0.0,103.0,0.99,27.0,0.963,4.0,3.0,26.0,28.0,"18,53",0.34,18.0,53.0,"26,74",0.35,26.0,74.0,"19,54",0.35,19.0,54.0,"7,24",0.29,7.0,24.0,0.0,0.0,0.0,0.0,"12,22","10,20","58,97",96,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825807318858455,2.2597540221476295,3.911965092903345,2.740766927005466,-0.4276140842272441,2.4487762338847663,5.647062432774831,7,90
nac,North Atlantic Conference (NAC),2025-26,baseball,VTSU Lyndon,Evan Duncan,,,,34,34,134.0,35.0,38.0,17.0,7.0,2.0,3.0,18.0,4.0,5.0,38.0,10.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.389,58.0,159.0,25.0,1.0,0.284,0.433,99.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,0.99,0.0,0.0,7.0,3.0,20.0,31.0,"7,31",0.23,7.0,31.0,"13,55",0.24,13.0,55.0,"9,41",0.22,9.0,41.0,"5,21",0.24,5.0,21.0,0.0,0.0,0.0,0.0,"24,54","6,11","24,63",147,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1155303158331367,2.73856704892698,1.2005884058983831,1.9725709712177106,5.508675555633322,3.04640931681838,5.509218535788422,8,89
nac,North Atlantic Conference (NAC),2025-26,baseball,Husson ,"Curtis, Hunter",,,,40,40,129.0,30.0,37.0,28.0,7.0,0.0,3.0,28.0,0.0,6.0,37.0,9.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,53.0,165.0,14.0,0.929,0.287,0.411,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,0.0,2.0,4.0,23.0,31.0,"12,39",0.31,12.0,39.0,"22,68",0.32,22.0,68.0,"15,49",0.31,15.0,49.0,"7,23",0.3,7.0,23.0,0.0,0.0,0.0,0.0,"14,35","9,19","39,79",114,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0430995665894662,2.2597540221476295,2.3477093119389436,1.9725709712177106,2.65925652850025,2.9468038029961114,5.127602813779348,9,88
nac,North Atlantic Conference (NAC),2025-26,baseball,UMaine-Farmington,Ryan Sargent,,,,36,36,118.0,21.0,43.0,27.0,9.0,0.0,4.0,12.0,3.0,7.0,16.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44,64.0,141.0,1.0,1.0,0.364,0.542,208.0,18.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,231.0,0.978,0.0,0.0,4.0,3.0,27.0,33.0,"14,36",0.39,14.0,36.0,"24,56",0.43,24.0,56.0,"16,30",0.53,16.0,30.0,"5,20",0.25,5.0,20.0,0.0,0.0,0.0,0.0,"12,25","7,5","41,64",132,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.477684062051489,1.3978905739447987,2.243425593207984,2.740766927005466,-0.19016249863282153,0.855088012728462,5.08229251950189,10,87
