season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Sofie Richland,Sofie,Richland,,401,Sofie Richland,0,0MASS.-BO,46,46,,,144,36,45,14,3,2,0,13,0,0,10,2,34,1,6,0,0,0,0,0,1,1,0,0.369,52,163,35,.971,.313,.361,62,2,2,0,0,0,0,0,0,66,.970,0,.000,,10,4,47,38,"10,33",0.30,10,33,"19,52",0.37,19,52,"16,37",0.43,16,37,"1,3",0.33,1,3,0,0,0,0,"27,73","8,15","36,61",28,0,0,0,0,0,0,0,14,16,0,,UMass Boston,MASS.-BO,1071-4651,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Haley Tilberry,Haley,Tilberry,,401,Haley Tilberry,0,0MASS.-BO,47,47,,,143,36,43,28,3,3,0,17,0,3,4,1,18,2,0,5,0,0,0,0,0,0,0,0.375,52,168,20,.900,.301,.364,99,78,15,0,0,0,0,9,0,192,.922,0,.000,,6,3,35,59,"9,35",0.26,9,35,"22,75",0.29,22,75,"14,49",0.29,14,49,"2,2",1.00,2,2,0,0,0,0,"7,19","14,17","46,84",145,0,0,0,0,0,0,0,18,27,0,,UMass Boston,MASS.-BO,1071-1799,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Lauren Miner,Lauren,Miner,,401,Lauren Miner,0,0MASS.-BO,45,45,,,136,33,46,25,12,4,0,13,0,4,21,7,25,0,2,1,0,0,0,0,1,2,0,0.409,66,156,25,1.000,.338,.485,36,69,17,0,0,0,0,1,0,122,.861,0,.000,,5,7,30,36,"16,53",0.30,16,53,"27,78",0.35,27,78,"20,53",0.38,20,53,"3,3",1.00,3,3,0,0,0,0,"11,26","9,13","40,87",11,0,0,0,0,0,0,0,8,36,0,,UMass Boston,MASS.-BO,1071-4649,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Amauri English,Amauri,English,,401,Amauri English,0,0MASS.-BO,44,42,,,123,22,32,32,9,1,0,5,0,2,18,5,2,0,2,4,0,0,0,0,0,1,0,0.291,43,136,2,1.000,.260,.350,43,3,4,0,0,0,0,0,0,50,.920,0,.000,,6,3,35,38,"15,46",0.33,15,46,"24,80",0.30,24,80,"18,61",0.30,18,61,"1,3",0.33,1,3,0,0,0,0,"8,23","12,18","47,87",42,0,0,0,1,0,0,0,18,30,0,,UMass Boston,MASS.-BO,1071-1795,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Hayley Krockta,Hayley,Krockta,,401,Hayley Krockta,0,0MASS.-BO,46,46,,,134,17,45,45,10,0,3,8,0,3,19,3,3,1,0,2,0,0,0,0,0,1,0,0.381,64,147,4,.750,.336,.478,244,14,5,0,0,0,0,8,0,263,.981,0,.000,,3,7,25,44,"22,53",0.42,22,53,"32,84",0.38,32,84,"25,61",0.41,25,61,"3,4",0.75,3,4,0,0,0,0,"10,26","9,14","46,88",133,0,0,0,0,0,0,0,8,31,0,,UMass Boston,MASS.-BO,1071-4848,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Bri Melchionda,Bri,Melchionda,,401,Bri Melchionda,0,0MASS.-BO,40,40,,,116,23,49,28,14,1,1,10,0,4,8,2,2,0,0,1,0,0,0,0,0,0,0,0.481,68,131,2,1.000,.422,.586,2,28,0,0,0,34,2,1,0,30,1.000,36,.944,,5,5,30,24,"20,40",0.50,20,40,"23,57",0.40,23,57,"18,38",0.47,18,38,"3,4",0.75,3,4,0,0,0,0,"13,30","6,10","43,63",44,0,0,0,1,0,0,0,11,12,0,,UMass Boston,MASS.-BO,1071-1581,True,84,1,15,11,4,1,11,4,0,0,108.2,35,27,40,126,12,0,3,1.74,408,464,5,6,0,1,9,0,0,28,.206,54,134,0,"3,7","2,14","8,15",0,"0,7"
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Mary Matthews,Mary,Matthews,,401,Mary Matthews,0,0MASS.-BO,46,45,,,133,33,48,23,8,6,1,4,0,3,13,4,21,1,2,1,0,0,0,0,0,1,0,0.390,71,143,22,.955,.361,.534,50,6,5,0,0,0,0,2,0,61,.918,0,.000,,4,5,30,42,"10,42",0.24,10,42,"23,74",0.31,23,74,"15,48",0.31,15,48,"1,3",0.33,1,3,0,0,0,0,"12,27","7,10","41,79",18,0,0,0,0,0,0,0,12,38,0,,UMass Boston,MASS.-BO,1071-4879,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Ella Delisle,Ella,Delisle,,401,Ella Delisle,0,0MASS.-BO,47,46,,,108,17,35,12,9,0,0,13,0,4,4,2,2,0,0,2,0,0,0,0,0,3,0,0.409,44,127,2,1.000,.324,.407,280,18,2,6,0,63,8,1,0,300,.993,71,.887,,5,3,25,41,"17,41",0.41,17,41,"19,58",0.33,19,58,"8,36",0.22,8,36,"2,3",0.67,2,3,0,0,0,0,"11,24","6,9","34,66",4,0,0,0,0,0,0,0,7,23,0,,UMass Boston,MASS.-BO,1071-4845,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Gracie Granger,Gracie,Granger,,401,Gracie Granger,0,0MASS.-BO,39,39,,,49,9,10,11,0,1,0,7,0,1,9,2,5,0,3,1,0,0,0,0,0,0,0,0.310,12,61,5,1.000,.204,.245,25,46,12,0,0,0,0,2,0,83,.855,0,.000,,2,0,14,18,"2,21",0.10,2,21,"5,27",0.19,5,27,"5,18",0.28,5,18,"1,1",1.00,1,1,0,0,0,0,"4,12","5,4","16,35","0,1",0,0,1,0,0,0,0,9,17,0,,UMass Boston,MASS.-BO,1071-4847,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Little East Conference (LEC),lec,UMass Boston,Izzy Levasseur,Izzy,Levasseur,,401,Izzy Levasseur,0,0MASS.-BO,24,15,,,35,5,8,8,2,0,0,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0.282,10,39,1,1.000,.229,.286,1,7,1,0,0,4,0,0,0,9,.889,4,1.000,,0,1,18,8,"2,12",0.17,2,12,"5,15",0.33,5,15,"5,12",0.42,5,12,"0,1",0,0,1,0,0,0,0,"3,10","4,4","9,17","1,1",1.00,1,1,16,0,0,0,5,8,0,,UMass Boston,MASS.-BO,1071-5027,True,32,1,5,4,1,2,2,0,0,0,27.2,22,18,11,18,7,1,3,4.55,117,130,3,0,0,1,1,0,0,5,.274,41,23,0,"7,13","6,21","2,7",0,"4,11"
