conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Ryan Vosika,,,,46,45,173,59,73,29,9,3,0,29,0,17,21,9,3,2,2,3,0,0,0,5,0,6,0,0.536,88,224,5,.600,.422,.509,67,115,13,0,0,0,0,24,0,195,.933,0,.000,6,4,54,28,"18,44",0.41,18,44,"39,93",0.42,39,93,"23,61",0.38,23,61,"9,11",0.82,9,11,0,0,0,0,"33,66","13,18","69,113",196,0,0,0,0,0,0,0,15,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Logan Corthell,,,,35,31,116,33,42,29,7,4,4,8,0,5,19,4,0,0,3,3,0,0,0,3,0,3,0,0.417,69,135,0,.000,.362,.595,16,34,7,0,0,0,0,2,0,57,.877,0,.000,6,8,33,24,"14,35",0.40,14,35,"27,72",0.38,27,72,"20,52",0.38,20,52,"4,11",0.36,4,11,0,0,0,0,"7,17","9,17","42,81",110,0,0,0,"0,1",0,0,1,9,25,0,3,1,0,0,0,0,0,0,0,0,0.1,2,2,1,0,2,0,0,54.00,4,5,1,0,0,0,0,0,0,0,.750,0,1,0,"1,1","2,3","3,3",0,0
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Aaron Whobrey,,,,44,23,93,21,25,19,0,0,0,12,0,7,17,5,2,1,3,1,0,0,0,0,0,2,0,0.389,25,116,3,.667,.269,.269,40,58,4,0,0,0,0,11,0,102,.961,0,.000,1,5,25,29,"8,27",0.30,8,27,"19,67",0.28,19,67,"11,44",0.25,11,44,"2,12",0.17,2,12,0,0,0,0,"12,23","9,16","41,78",53,0,0,0,4,0,0,0,14,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Noah Garcia,,,,46,46,175,43,59,45,15,2,2,19,0,19,17,4,5,3,1,4,0,0,0,4,0,9,0,0.447,84,218,8,.625,.337,.480,321,22,4,0,0,0,0,32,0,347,.988,0,.000,6,12,56,42,"22,67",0.33,22,67,"37,108",0.34,37,108,"27,68",0.40,27,68,"6,18",0.33,6,18,0,0,0,0,"15,35","20,25","79,130",131,0,0,0,0,0,0,0,15,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Logan Reese,,,,47,37,134,27,45,30,6,2,1,16,0,8,11,2,2,3,6,1,0,0,0,3,0,3,0,0.434,58,165,5,.400,.336,.433,83,1,1,0,0,0,0,1,0,85,.988,0,.000,6,6,38,41,"18,51",0.35,18,51,"31,78",0.40,31,78,"19,50",0.38,19,50,"2,7",0.29,2,7,0,0,0,0,"16,37","8,15","61,96",88,0,0,0,44,0,0,0,16,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Nolan Anguiano,,,,43,38,131,30,43,28,3,2,1,22,1,10,24,11,2,1,2,3,0,0,0,0,0,2,0,0.452,53,168,3,.667,.328,.405,39,2,1,0,0,0,0,0,0,42,.976,0,.000,5,5,32,31,"19,52",0.37,19,52,"28,79",0.35,28,79,"21,53",0.40,21,53,"5,15",0.33,5,15,0,0,0,0,"12,31","10,12","51,92",57,0,0,0,9,0,0,0,10,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Benny Vogel,,,,47,40,143,35,55,20,7,3,0,15,2,8,22,4,8,0,8,1,0,0,0,3,2,4,0,0.467,68,175,8,1.000,.385,.476,91,1,3,0,0,0,0,0,0,95,.968,0,.000,3,5,36,36,"16,46",0.35,16,46,"27,85",0.32,27,85,"16,55",0.29,16,55,"5,15",0.33,5,15,0,0,0,0,"17,35","8,12","50,100",74,0,0,0,1,0,0,0,16,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Aidan Salcedo,,,,32,26,82,25,22,12,5,0,1,13,0,15,12,5,2,1,2,1,0,0,0,2,1,2,0,0.450,30,113,3,.667,.268,.366,52,62,1,0,0,0,0,10,0,115,.991,0,.000,6,4,29,17,"3,24",0.13,3,24,"11,47",0.23,11,47,"5,30",0.17,5,30,"1,6",0.17,1,6,0,0,0,0,"13,22","7,10","35,61",6,0,0,0,1,0,0,0,12,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Matt Rice,,,,38,24,88,26,30,29,12,1,1,13,0,10,15,7,0,0,0,2,0,0,0,0,0,3,0,0.469,47,113,0,.000,.341,.534,175,10,0,5,0,18,5,2,0,185,1.000,23,.783,2,0,14,29,"6,24",0.25,6,24,"19,53",0.36,19,53,"16,38",0.42,16,38,"2,7",0.29,2,7,0,0,0,0,"12,19","11,12","42,67",14,0,0,0,114,0,0,0,12,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,baseball,La Verne,Isaiah Figueroa,,,,13,2,16,3,3,6,0,0,2,2,0,2,6,0,0,0,0,0,0,0,0,2,0,2,0,0.350,9,20,0,.000,.188,.563,17,0,0,0,0,0,0,0,0,17,1.000,0,.000,0,0,4,3,"1,6",0.17,1,6,"3,13",0.23,3,13,"3,10",0.30,3,10,0,0,0,0,0,0,0,0,"1,3","1,4","5,15",66,0,0,0,101,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
