conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Denison,Erik Sundgren,,,,48,48,196,54,76,81,13,2,17,18,2,11,29,7,31,6,0,9,0,0,0,2,3,2,0,0.449,144,234,37,0.838,0.388,0.735,84,3,0,0,0,0,0,0,0,87,1.0,0,0.0,2,9,44,53,"15,61",0.25,15,61,"44,108",0.41,44,108,"38,83",0.46,38,83,"12,34",0.35,12,34,0,0,0,0,"21,48","29,29","79,128",50,0.0,0,0,0,0.0,0,0,24,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6710087450747895,3.668015978712888,6.0797295426537605,8.022675391650933,7.1757974689570725,2.18556875206279,14.649147628552502,1,99
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Denison,Eric Colaco,,,,48,48,203,68,72,47,15,2,9,22,0,14,19,10,31,4,0,3,0,0,0,1,2,4,0,0.446,118,242,35,0.886,0.355,0.581,71,0,2,0,0,0,0,0,0,73,0.973,0,0.0,5,14,37,72,"21,64",0.33,21,64,"49,127",0.39,49,127,"28,77",0.36,28,77,"16,37",0.43,16,37,0,0,0,0,"13,25","14,18","80,146",61,0.0,0,0,"0,1",0.0,0,1,12,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.444780757736085,4.779927172872067,3.285272790030541,4.071547028218757,7.1757974689570725,1.177721339917166,10.71728089026562,2,95
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Wittenberg,R. Royer,,,,39,38,157,45,50,49,5,0,13,6,0,14,32,10,4,1,1,1,0,0,0,0,0,0,0,0.393,94,179,5,0.8,0.318,0.599,47,0,0,0,0,0,0,0,0,47,1.0,0,0.0,6,5,31,39,"13,49",0.27,13,49,"29,88",0.33,29,88,"22,66",0.33,22,66,"9,26",0.35,9,26,0,0,0,0,"14,29","10,21","49,98",22,0.0,0,0,"0,1",0.0,0,1,11,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.200526827373211,2.953215925324845,3.4496525990083775,6.047111209934844,0.5505837835654592,2.487922975706477,8.471962412841622,3,94
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Wooster,Ryan Kramer,,,,42,42,178,32,67,52,16,3,10,12,1,5,41,7,3,0,1,3,0,0,0,6,0,6,0,0.424,119,199,3,1.0,0.376,0.669,368,16,2,0,0,0,0,24,0,386,0.995,0,0.0,3,1,30,41,"23,71",0.32,23,71,"38,97",0.39,38,97,"25,59",0.42,25,59,"10,27",0.37,10,27,0,0,0,0,"8,22","10,14","58,110",123,0.0,0,0,0,0.0,0,0,10,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1619957735627047,1.9207269593198935,3.696222312475132,4.565438073647779,0.3052054989213254,3.3949856466375388,7.491592807252996,4,93
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Denison,Jack Lutte,,,,39,39,149,53,61,37,19,0,5,27,0,10,17,7,4,0,3,6,0,0,0,0,1,0,0,0.51,95,195,4,1.0,0.409,0.638,200,11,1,1,0,10,2,2,0,212,0.995,12,0.833,0,4,28,52,"22,48",0.46,22,48,"31,69",0.45,31,69,"16,37",0.43,16,37,"7,29",0.24,7,29,0,0,0,0,"28,58","13,14","60,92",17,0.0,0,0,0,0.0,0,0,17,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.822653792554648,3.5885937505586614,2.4633737451413587,2.095982846502669,0.5505837835654592,0.976151857488041,6.044186778964966,5,92
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Wittenberg,P. Gryskevic,,,,38,37,137,35,50,36,10,1,9,21,0,15,29,9,1,0,0,1,0,0,0,1,0,1,0,0.494,89,174,1,1.0,0.365,0.65,258,13,3,4,2,29,8,2,0,274,0.989,37,0.784,4,4,22,31,"22,46",0.48,22,46,"31,69",0.45,31,69,"18,46",0.39,18,46,"7,22",0.32,7,22,0,0,0,0,"12,33","5,10","54,85",3,0.0,0,0,"1,1",1.0,1,1,6,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.200526827373211,2.1589936437825745,2.38118384065244,4.071547028218757,-0.18555107036694218,2.18556875206279,5.969927706558909,6,91
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Wittenberg,X. Rodriguez,,,,40,40,156,53,58,39,14,1,5,25,1,6,18,7,1,2,0,5,0,0,0,4,1,4,0,0.464,89,192,3,0.333,0.372,0.571,324,24,6,0,0,0,0,32,0,354,0.983,0,0.0,4,3,30,51,"19,56",0.34,19,56,"34,88",0.39,34,88,"19,55",0.35,19,55,"11,23",0.48,11,23,0,0,0,0,"23,40","14,14","57,103",48,0.0,0,0,0,0.0,0,0,13,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6529828020506194,3.5885937505586614,2.627753554119195,2.095982846502669,-0.18555107036694218,1.0769365987026034,5.800014665626618,7,90
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Denison,Jake Blozy,,,,46,42,153,40,54,41,6,2,4,13,0,7,14,4,10,1,2,7,0,0,0,2,1,5,0,0.411,76,182,11,0.909,0.353,0.497,79,2,0,0,0,0,0,0,0,81,1.0,0,0.0,6,6,46,45,"15,48",0.31,15,48,"35,97",0.36,35,97,"25,74",0.34,25,74,"7,20",0.35,7,20,0,0,0,0,"13,28","19,25","61,108",50,0.0,0,0,0,0.0,0,0,19,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426754814711915,2.55610478455371,2.7921333630970313,1.6020918010736471,2.022853491430262,0.6737976338443538,5.747335601918612,8,90
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Wabash,Camden Scheidt,,,,42,42,163,44,56,43,12,2,5,30,3,6,28,9,5,2,0,6,0,0,0,1,0,1,0,0.449,87,205,7,0.714,0.344,0.534,307,19,4,0,0,0,0,28,0,330,0.988,0,0.0,2,3,32,51,"12,45",0.27,12,45,"35,82",0.43,35,82,"22,51",0.43,22,51,"10,28",0.36,10,28,0,0,0,0,"12,24","15,22","63,103",89,0.0,0,0,0,0.0,0,0,15,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5398688083812675,2.8737936971706177,2.956513172074868,2.095982846502669,0.795962068209593,2.0847840108482276,5.73636647798703,9,89
ncac,North Coast Athletic Conference (NCAC),2025-26,baseball,Wittenberg,T. Dietz,,,,35,35,140,29,48,33,9,0,8,15,1,4,13,3,3,3,0,3,0,0,0,1,0,1,0,0.414,81,162,6,0.5,0.343,0.579,61,2,2,0,0,0,0,0,0,65,0.969,0,0.0,4,5,36,42,"14,54",0.26,14,54,"27,80",0.34,27,80,"19,53",0.36,19,53,"7,23",0.3,7,23,0,0,0,0,"15,29","8,13","46,90",77,0.0,0,0,0,0.0,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0874128337038584,1.6824602748572124,2.1346141271856856,3.5776559827897345,0.3052054989213254,0.5730128926297913,5.687518545579865,10,88
