conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Carson Livesay,,,,45,41,148,42,47,25,9,0,6,40,2,5,25,7,29,5,4,0,0,0,0,0,2,6,0,0.477,74,197,34,.853,.318,.500,66,0,3,0,0,0,0,0,0,69,.957,0,.000,4,8,50,26,"10,34",0.29,10,34,"24,73",0.33,24,73,"15,40",0.38,15,40,"4,14",0.29,4,14,0,0,0,0,"23,50","5,7","51,88",98,0,0,0,106,0,0,0,19,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Dylan Burnaman,,,,45,45,164,26,56,32,10,0,6,8,1,5,7,3,6,2,9,1,0,0,0,0,0,6,0,0.388,84,187,8,.750,.341,.512,56,112,11,0,0,0,0,19,0,179,.939,0,.000,6,5,51,53,"13,51",0.25,13,51,"30,88",0.34,30,88,"18,53",0.34,18,53,"11,23",0.48,11,23,0,0,0,0,"7,29","8,10","57,103",65,0,0,0,0,0,0,0,21,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Ben Lea,,,,47,46,171,49,62,45,12,2,14,25,0,9,37,17,11,1,0,1,0,0,0,0,0,4,0,0.466,120,206,12,.917,.363,.702,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,2,5,32,38,"16,60",0.27,16,60,"31,93",0.33,31,93,"22,61",0.36,22,61,"8,21",0.38,8,21,0,0,0,0,"17,37","9,20","56,108",12,0,0,0,"0,1",0,0,1,8,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Connor Massimini,,,,39,34,120,34,35,32,5,2,10,30,0,5,25,11,11,2,2,1,0,0,0,0,0,4,0,0.449,74,158,13,.846,.292,.617,67,3,1,0,0,0,0,0,0,71,.986,0,.000,4,4,29,30,"12,33",0.36,12,33,"17,60",0.28,17,60,"11,37",0.30,11,37,"2,11",0.18,2,11,0,0,0,0,"16,33","7,12","38,75",12,0,0,0,52,0,0,0,9,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Nathan Harmon,,,,33,28,112,25,27,24,6,0,7,11,0,3,15,0,3,0,2,1,0,0,0,0,1,3,0,0.323,54,129,3,1.000,.241,.482,14,71,7,0,0,0,0,10,0,92,.924,0,.000,5,1,26,42,"9,37",0.24,9,37,"14,59",0.24,14,59,"11,46",0.24,11,46,"2,13",0.15,2,13,0,0,0,0,"8,28","3,13","33,67",47,0,0,0,22,0,0,0,16,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Luke Bumpus,,,,40,35,150,47,65,44,12,1,10,18,0,2,15,7,11,2,0,2,0,0,0,0,1,3,0,0.494,109,172,13,.846,.433,.727,97,2,0,0,0,0,0,1,0,99,1.000,0,.000,2,6,22,48,"22,51",0.43,22,51,"35,81",0.43,35,81,"25,63",0.40,25,63,"8,20",0.40,8,20,0,0,0,0,"15,33","7,13","50,87",102,0,0,0,37,0,0,0,10,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Luke Finn,,,,45,38,134,48,47,29,6,1,5,43,0,4,14,4,14,6,2,0,0,0,0,0,0,2,0,0.519,70,183,20,.700,.351,.522,64,3,1,0,0,0,0,1,0,68,.985,0,.000,3,3,24,46,"6,32",0.19,6,32,"21,60",0.35,21,60,"18,43",0.42,18,43,"4,16",0.25,4,16,0,0,0,0,"33,64","10,15","37,70",10,0,0,0,13,0,0,0,12,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Nicolas Chavez,,,,37,36,118,24,33,20,7,0,5,24,1,8,24,6,4,1,1,1,0,0,0,1,1,4,0,0.430,55,152,5,.800,.280,.466,217,16,2,20,0,39,9,0,0,235,.991,48,.813,3,2,21,38,"11,37",0.30,11,37,"16,58",0.28,16,58,"11,38",0.29,11,38,"5,19",0.26,5,19,0,0,0,0,"20,38","4,9","29,68",30,0,0,0,0,0,0,0,5,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Joaquin Costa,,,,42,39,144,30,46,24,7,0,3,15,0,5,9,3,8,4,6,0,0,0,0,0,2,3,0,0.402,62,170,12,.667,.319,.431,57,100,2,0,0,0,0,24,0,159,.987,0,.000,2,8,46,44,"15,52",0.29,15,52,"27,81",0.33,27,81,"17,48",0.35,17,48,"7,23",0.30,7,23,0,0,0,0,"11,28","6,13","55,98",37,0,0,0,"1,1",1.00,1,1,15,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Hunter Rumachik,,,,48,45,166,46,59,46,10,2,10,17,0,23,26,3,17,1,2,0,0,0,0,0,3,3,0,0.481,103,208,18,.944,.355,.620,393,11,2,0,0,0,0,40,0,406,.995,0,.000,6,5,51,25,"23,58",0.40,23,58,"35,101",0.35,35,101,"23,69",0.33,23,69,"5,16",0.31,5,16,0,0,0,0,"15,29","8,18","71,115",45,0,0,0,1,0,0,0,22,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Jagger Neely,,,,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,5,0,0,0,5,0,0,0,9,1.000,5,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,7,3,3,0,1,1,0,0,44.2,28,22,17,33,9,3,6,4.43,177,202,1,4,0,4,0,0,0,11,.277,42,51,1,"6,10","13,23","2,7",0,"2,8"
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Trip Barron,,,,9,-1,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,-4,0,.000,.000,.000,-7,2,0,0,0,3,1,0,0,-5,1.000,4,.750,0,0,2,1,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0,2",0,"0,1",0,0,0,0,0,0,0,0,0,1,0,24,1,0,0,1,1,0,0,0,0,16.0,11,10,9,13,6,0,0,5.63,70,80,8,1,0,0,0,0,1,2,.343,14,19,0,"1,1","1,3","1,2",0,"4,6"
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Carson Speegle,,,,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,1,1,0,0,5,2,0,0,2,.500,7,.714,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,"0,1",0,0,1,0,0,0,42,1,0,4,2,1,0,0,0,0,31.0,25,24,8,29,7,4,9,6.97,130,142,0,3,0,0,1,0,0,8,.323,27,32,0,"2,4","4,6","0,1",0,"0,1"
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Ryan Ruff,,,,13,1,12,2,4,8,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.333,8,12,0,.000,.333,.667,1,3,1,0,0,0,0,0,0,5,.800,0,.000,0,1,0,2,"2,4",0.50,2,4,"3,10",0.30,3,10,"3,6",0.50,3,6,"1,1",1.00,1,1,0,0,0,0,"1,2","2,2","4,10",287,0,0,0,611,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,baseball,East Texas Baptist,Ben Burroughs,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.0,0,0,1,2,1,0,0,0.00,15,16,0,0,0,0,0,0,0,0,.133,7,3,0,"0,1","0,2","1,1",0,"0,1"
