season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Mason Chetcuti,Mason,Chetcuti,,567,Mason Chetcuti,0,0REDLANDS,15,15,,,44,14,18,9,1,1,1,11,0,2,4,2,0,1,4,1,0,0,0,2,0,2,0,0.534,24,62,1,.000,.409,.545,105,7,1,8,0,5,7,0,0,113,.991,12,.417,,1,2,20,5,"8,19",0.42,8,19,"13,29",0.45,13,29,"7,19",0.37,7,19,"4,7",0.57,4,7,0,0,0,0,"4,9","3,6","26,40",24,0,0,0,0,0,0,0,7,12,0,,Redlands,REDLANDS,1166-3499,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,91.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Kai Gonzaga,Kai,Gonzaga,,549,Kai Gonzaga,0,0P-P,21,21,,,79,33,35,32,8,1,7,21,1,6,11,4,12,1,0,0,0,0,0,0,0,0,0,0.585,66,106,13,.923,.443,.835,50,1,1,0,0,0,0,0,0,52,.981,0,.000,,1,3,11,21,"8,21",0.38,8,21,"19,42",0.45,19,42,"14,31",0.45,14,31,"3,7",0.43,3,7,0,0,0,0,"10,28","8,13","39,56",51,0,0,0,0,0,0,0,6,22,0,,Pomona-Pitzer,P-P,1159-3031,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,99,90.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,Logan Rooney,Logan,Rooney,,516,Logan Rooney,0,0OCCIDENT,22,21,,,70,23,28,30,5,1,3,13,0,6,11,3,1,0,1,3,0,0,0,2,0,2,0,0.511,44,93,1,1.000,.400,.629,57,3,2,0,0,6,2,0,0,62,.968,8,.750,,2,1,9,24,"7,23",0.30,7,23,"19,45",0.42,19,45,"17,35",0.49,17,35,"1,9",0.11,1,9,0,0,0,0,"8,17","13,16","38,60",45,0,0,0,0,0,0,0,5,21,0,,Occidental,OCCIDENT,1165-3273,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,99,89.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Max Pemberton,Max,Pemberton,,142,Max Pemberton,0,0CMS,20,17,,,63,18,29,29,9,1,7,7,0,2,15,2,4,0,0,4,0,0,0,0,0,0,0,0.500,61,76,4,1.000,.460,.968,107,9,3,6,0,14,2,0,0,119,.975,16,.875,,1,0,8,14,"9,22",0.41,9,22,"16,32",0.50,16,32,"11,23",0.48,11,23,"3,7",0.43,3,7,0,0,0,0,"2,8","7,10","23,38",17,0,0,0,34,0,0,0,6,10,0,,Claremont-Mudd-Scripps,CMS,1326-7015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,98,88.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Whittier,Alex Jasso,Alex,Jasso,,781,Alex Jasso,0,0WHITTIER,19,17,,,63,17,26,25,4,4,4,4,0,7,9,0,1,0,0,1,0,0,0,0,0,1,0,0.493,50,75,1,1.000,.413,.794,123,7,0,0,0,0,0,9,0,130,1.000,0,.000,,0,1,12,17,"12,26",0.46,12,26,"16,36",0.44,16,36,"12,23",0.52,12,23,"5,11",0.45,5,11,0,0,0,0,"5,11","6,10","24,41",22,0,0,0,7,0,0,0,5,9,0,,Whittier,WHITTIER,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,98,87.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,Benjamin Fitzgerald,Benjamin,Fitzgerald,,516,Benjamin Fitzgerald,0,0OCCIDENT,21,21,,,72,26,33,21,5,0,3,10,0,7,5,1,0,0,5,0,0,0,0,1,0,2,0,0.562,47,94,0,.000,.458,.653,12,19,6,0,0,0,0,1,0,37,.838,0,.000,,0,2,14,24,"10,26",0.38,10,26,"21,52",0.40,21,52,"14,38",0.37,14,38,"3,10",0.30,3,10,0,0,0,0,"10,15","9,13","35,64",94,0,0,0,0,0,0,0,7,27,0,,Occidental,OCCIDENT,1165-3392,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,98,86.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Philip Jeong,Philip,Jeong,,105,Philip Jeong,0,0CAL LUTH,22,20,,,76,19,40,16,4,0,0,10,0,4,7,1,8,4,0,1,0,0,0,0,0,0,0,0.593,44,91,12,.667,.526,.579,14,31,4,0,0,0,0,3,0,49,.918,0,.000,,2,1,12,16,"10,17",0.59,10,17,"21,32",0.66,21,32,"16,23",0.70,16,23,"12,15",0.80,12,15,0,0,0,0,"13,26","5,11","27,36",42,0,0,0,22,0,0,0,6,4,0,,California Lutheran,CAL LUTH,1325-3202,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,97,85.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,Isaiah Figueroa,Isaiah,Figueroa,,341,Isaiah Figueroa,0,0LA VERNE,18,18,,,62,15,25,16,5,0,1,10,0,2,9,4,0,0,1,0,0,0,0,2,0,3,0,0.500,33,75,0,.000,.403,.532,66,5,4,0,0,0,0,2,0,75,.947,0,.000,,4,0,21,5,"8,20",0.40,8,20,"18,42",0.43,18,42,"13,31",0.42,13,31,"2,10",0.20,2,10,0,0,0,0,"6,12","4,7","35,51",44,0,0,0,0,0,0,0,7,14,0,,La Verne,LA VERNE,1162-3891,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,8,97,84.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Joey Capobianco,Joey,Capobianco,,134,Joey Capobianco,0,0CHAPMAN,19,19,,,70,13,28,15,4,0,3,7,0,2,10,3,3,1,2,2,0,0,0,0,0,0,0,0.457,41,83,4,.750,.400,.586,33,44,5,0,0,0,0,9,0,82,.939,0,.000,,1,1,18,17,"12,30",0.40,12,30,"16,39",0.41,16,39,"11,24",0.46,11,24,"2,3",0.67,2,3,0,0,0,0,"7,15","5,5","29,49",0,0,0,0,0,0,0,0,9,16,0,,Chapman,CHAPMAN,1150-3563,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,97,83.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,Griffen Rogers,Griffen,Rogers,,516,Griffen Rogers,0,0OCCIDENT,23,22,,,80,30,32,15,4,1,0,11,0,7,7,0,18,0,3,4,0,0,0,1,2,1,0,0.490,38,105,18,1.000,.400,.475,69,9,1,0,0,2,0,2,0,79,.987,2,1.000,,3,5,23,21,"10,29",0.34,10,29,"19,45",0.42,19,45,"8,22",0.36,8,22,"6,16",0.38,6,16,0,0,0,0,"13,26","6,6","37,57",26,0,0,0,0,0,0,0,12,20,0,,Occidental,OCCIDENT,1165-3383,False,8,1,0,2,0,4,0,0,0,0,14.0,4,4,5,18,2,1,1,2.57,49,60,1,5,0,0,1,0,0,10,.163,15,9,0,"2,7","6,20","0,3",0,"2,11",,,,10,96,82.0,batting,,
