season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Quincy Via,Quincy,Via,,394,Quincy Via,0,0MARYMOUN,46,47,,,165,44,56,26,8,2,2,38,0,7,28,7,41,4,2,2,0,0,0,1,0,1,0,0.476,74,214,45,.911,.339,.448,67,2,1,0,0,0,0,0,0,70,.986,0,.000,,4,1,29,52,"19,44",0.43,19,44,"28,71",0.39,28,71,"13,50",0.26,13,50,"9,31",0.29,9,31,0,0,0,0,"32,73","9,15","55,89",12,0,0,0,0,0,0,0,18,32,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Bobby Leitzel,Bobby,Leitzel,,394,Bobby Leitzel,0,0MARYMOUN,47,47,,,175,45,67,37,8,1,1,25,0,3,22,7,18,2,2,8,0,0,0,2,0,2,0,0.450,80,213,20,.900,.383,.457,69,137,14,0,0,0,0,28,0,220,.936,0,.000,,4,5,53,39,"19,52",0.37,19,52,"39,101",0.39,39,101,"31,76",0.41,31,76,"19,37",0.51,19,37,0,0,0,0,"6,28","17,18","69,116",154,0,0,0,0,0,0,0,31,41,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Ryan Cuadros,Ryan,Cuadros,,394,Ryan Cuadros,0,0MARYMOUN,46,44,,,165,34,56,42,11,2,1,24,0,3,29,7,7,2,2,4,0,0,0,2,1,2,0,0.423,74,198,9,.778,.339,.448,33,63,12,0,0,0,0,4,0,108,.889,0,.000,,3,8,36,47,"17,64",0.27,17,64,"40,103",0.39,40,103,"26,66",0.39,26,66,"11,34",0.32,11,34,0,0,0,0,"10,26","18,21","65,120",106,0,0,0,"0,1",0,0,1,18,58,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Seth Sadler,Seth,Sadler,,394,Seth Sadler,0,0MARYMOUN,14,4,,,13,1,2,3,0,0,0,4,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0.389,2,18,1,1.000,.154,.154,10,17,1,0,0,0,0,4,0,28,.964,0,.000,,0,0,3,5,"2,7",0.29,2,7,"2,9",0.22,2,9,"2,7",0.29,2,7,"0,7",0,0,7,0,0,0,0,"0,1","0,1","6,12","1,1",1.00,1,1,44,0,0,0,1,6,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Jonathan Mcmath,Jonathan,Mcmath,,394,Jonathan Mcmath,0,0MARYMOUN,36,34,,,137,29,44,42,13,1,8,15,0,3,38,7,2,0,0,3,0,0,0,1,1,1,0,0.392,83,158,2,1.000,.321,.606,160,16,3,0,0,0,0,13,0,179,.983,0,.000,,2,1,27,27,"12,51",0.24,12,51,"27,87",0.31,27,87,"18,59",0.31,18,59,"6,22",0.27,6,22,0,0,0,0,"12,27","10,16","42,97",94,0,0,0,6,0,0,0,10,38,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Jack Mccarthy,Jack,Mccarthy,,394,Jack Mccarthy,0,0MARYMOUN,42,38,,,154,26,59,46,10,0,5,7,1,6,19,4,3,1,0,2,0,0,0,4,1,4,0,0.426,84,169,4,.750,.383,.545,204,14,2,8,0,51,11,0,0,220,.991,62,.823,,6,3,37,34,"23,47",0.49,23,47,"38,96",0.40,38,96,"28,62",0.45,28,62,"14,28",0.50,14,28,0,0,0,0,"19,40","14,23","55,100",43,0,0,0,90,0,0,0,10,32,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Andrew Schaeb,Andrew,Schaeb,,394,Andrew Schaeb,0,0MARYMOUN,40,40,,,131,36,47,37,8,0,3,26,0,3,20,9,8,1,2,8,0,0,0,2,1,3,0,0.452,64,170,9,.889,.359,.489,170,5,4,0,0,1,0,19,0,179,.978,1,1.000,,2,4,29,43,"15,52",0.29,15,52,"25,80",0.31,25,80,"22,57",0.39,22,57,"14,35",0.40,14,35,0,0,0,0,"17,29","17,26","52,100",37,0,0,0,0,0,0,0,23,39,0,,Marymount (VA),MARYMOUN,0,False,1,1,0,0,0,0,0,0,0,0,1.2,1,0,4,2,0,0,0,0.00,5,9,3,0,0,0,0,0,0,2,.200,2,0,0,"1,1","0,4","0,1",0,"0,1",,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Kevin Knoess,Kevin,Knoess,,394,Kevin Knoess,0,0MARYMOUN,37,38,,,127,22,34,15,8,1,0,16,0,2,28,13,4,1,2,4,0,0,0,0,2,0,0,0.349,44,151,5,.800,.268,.346,72,0,2,0,0,0,0,0,0,74,.973,0,.000,,0,4,27,43,"12,40",0.30,12,40,"21,64",0.33,21,64,"8,38",0.21,8,38,"3,22",0.14,3,22,0,0,0,0,"8,28","7,8","40,79",48,0,0,0,0,0,0,0,12,29,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Ryan Wright,Ryan,Wright,,394,Ryan Wright,0,0MARYMOUN,21,9,,,42,11,13,9,0,0,0,3,0,0,9,2,2,1,1,1,0,0,0,0,0,0,0,0.348,13,47,3,.667,.310,.310,22,0,1,0,0,0,0,0,0,23,.957,0,.000,,1,0,7,15,"2,9",0.22,2,9,"12,28",0.43,12,28,"8,17",0.47,8,17,"1,8",0.13,1,8,0,0,0,0,"1,11","5,7","17,32",22,0,0,0,26,0,0,0,5,10,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Joshmar Carbonell,Joshmar,Carbonell,,394,Joshmar Carbonell,0,0MARYMOUN,24,12,,,29,7,4,2,0,0,1,13,0,2,10,8,5,0,4,0,0,0,0,0,1,0,0,0.432,7,48,5,1.000,.138,.241,13,26,2,0,0,0,0,6,0,41,.951,0,.000,,0,2,14,5,"0,18",0,0,18,"1,18",0.06,1,18,"0,11",0,0,11,"1,4",0.25,1,4,0,0,0,0,"2,6","1,1","10,26",1,0,0,0,0,0,0,0,6,20,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
