conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,C. Le,,,,45,45,192,57,74,25,14,4,0,24,0,15,16,6,7,2,3,1,0,0,0,2,0,3,0,0.487,96,235,9,.778,.385,.500,138,1,2,0,0,0,0,0,0,141,.986,0,.000,6,8,54,46,"21,57",0.37,21,57,"31,79",0.39,31,79,"20,53",0.38,20,53,"10,22",0.45,10,22,0,0,0,0,"36,75","5,9","54,97",6,0,0,0,0,0,0,0,10,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,C. Barefoot,,,,17,8,33,11,7,4,0,0,0,4,0,3,11,6,0,0,2,0,0,0,0,0,0,0,0,0.350,7,42,0,.000,.212,.212,18,0,1,0,0,0,0,0,0,19,.947,0,.000,0,3,9,8,"3,10",0.30,3,10,"4,19",0.21,4,19,"2,14",0.14,2,14,"1,5",0.20,1,5,0,0,0,0,"1,7","1,0","14,26",1,0,0,0,"0,1",0,0,1,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,L. Berini,,,,45,45,183,45,63,36,11,2,1,25,0,13,27,10,10,1,4,3,0,0,0,1,0,3,0,0.451,81,228,11,.909,.344,.443,92,92,12,0,0,0,0,35,0,196,.939,0,.000,6,8,47,48,"19,50",0.38,19,50,"37,106",0.35,37,106,"20,57",0.35,20,57,"4,21",0.19,4,21,0,0,0,0,"19,33","11,15","78,134",18,0,0,0,0,0,0,0,21,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,B. Hayes,,,,8,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1,3,1,1.000,1.000,1.000,1,2,1,0,0,0,0,2,0,4,.750,0,.000,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,3",0,0,0,0,"1,1",1.00,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,B. Gardner,,,,45,45,191,49,66,46,16,1,4,30,0,3,15,7,9,1,3,2,0,0,0,3,1,5,0,0.438,96,229,10,.900,.346,.503,95,5,3,0,0,0,0,2,0,103,.971,0,.000,3,13,54,57,"22,77",0.29,22,77,"39,119",0.33,39,119,"22,77",0.29,22,77,"8,21",0.38,8,21,0,0,0,0,"19,32","23,25","80,140",73,0,0,0,0,0,0,0,23,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,M. Rinaldi,,,,34,30,123,35,44,34,11,1,8,12,1,3,25,5,2,2,0,2,0,0,0,1,1,2,0,0.421,81,140,4,.500,.358,.659,60,1,0,0,0,0,0,9,0,61,1.000,0,.000,9,3,18,30,"14,48",0.29,14,48,"27,78",0.35,27,78,"16,44",0.36,16,44,"5,12",0.42,5,12,0,0,0,0,"11,18","9,13","47,89",45,0,0,0,12,0,0,0,10,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,E. Sykes,,,,43,42,157,56,56,48,14,3,9,30,1,5,21,5,7,0,3,5,0,0,0,0,0,4,0,0.462,103,200,7,1.000,.357,.656,39,113,16,0,0,0,0,21,0,168,.905,0,.000,5,6,19,60,"19,42",0.45,19,42,"31,87",0.36,31,87,"19,59",0.32,19,59,"5,13",0.38,5,13,0,0,0,0,"22,41","17,24","76,116",74,0,0,0,0,0,0,0,19,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,L. Pfrommer-,,,,11,0,1,3,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.750,0,5,0,.000,.000,.000,1,2,2,0,0,0,0,0,0,5,.600,0,.000,0,0,2,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1","1,1","3,3","0,1",0,0,1,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,K. Hayen,,,,17,14,52,16,15,11,7,0,2,6,0,1,13,8,2,1,0,1,0,0,0,0,1,1,0,0.367,28,60,3,.667,.288,.538,23,1,0,0,0,0,0,0,0,24,1.000,0,.000,2,3,12,10,"4,17",0.24,4,17,"11,30",0.37,11,30,"6,20",0.30,6,20,"0,2",0,0,2,0,0,0,0,"4,11","3,5","17,32","1,1",1.00,1,1,12,0,0,0,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa_south_athletic_confe,USA South Athletic Conference,2025-26,baseball,Greensboro,J. Duffy,,,,33,21,78,22,22,19,5,2,1,15,0,3,22,3,3,0,1,4,0,0,0,1,1,2,0,0.400,34,101,3,1.000,.282,.436,50,2,0,0,0,0,0,0,0,52,1.000,0,.000,1,5,18,21,"9,23",0.39,9,23,"10,44",0.23,10,44,"6,29",0.21,6,29,"3,9",0.33,3,9,0,0,0,0,"12,22","8,13","29,57",58,0,0,0,"0,1",0,0,1,14,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
