conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
e8,Empire 8 (E8),2025-26,softball,Alfred,Samantha Vid,,,,43,43,147,55,52,18,3,1,1,19,0,0,18,4,44,3,3,0,0,0,0,0,0,1,0,0.428,60,169,47,.936,.354,.408,75,5,2,3,0,6,1,0,0,82,.976,7,.857,8,7,49,24,"12,40",0.30,12,40,"24,74",0.32,24,74,"19,52",0.37,19,52,"4,16",0.25,4,16,0,0,0,0,"34,65","8,19","43,79",27,0,0,0,"0,1",0,0,1,19,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Ty Thomas,,,,14,2,16,4,2,3,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.263,2,19,2,1.000,.125,.125,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,1,1,6,7,"0,6",0,0,6,"1,10",0.10,1,10,"0,8",0,0,8,"0,1",0,0,1,0,0,0,0,"1,3","1,1","4,11",10,0,0,0,24,0,0,0,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Jessica Remm,,,,43,43,140,60,67,67,17,5,12,16,0,5,4,1,20,0,1,4,0,0,0,1,0,1,0,0.533,130,166,20,1.000,.479,.929,68,1,0,0,0,0,0,0,0,69,1.000,0,.000,7,1,22,45,"16,34",0.47,16,34,"44,78",0.56,44,78,"35,63",0.56,35,63,"5,13",0.38,5,13,0,0,0,0,"15,24","17,19","57,85",132,0,0,0,0,0,0,0,15,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Darby Mcener,,,,17,4,16,6,2,4,0,0,0,2,0,1,3,1,4,0,0,0,0,0,0,0,0,1,0,0.263,2,19,4,1.000,.125,.125,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,0,2,7,"0,4",0,0,4,"1,10",0.10,1,10,"1,7",0.14,1,7,"1,4",0.25,1,4,0,0,0,0,"2,4","2,2","5,11","0,1",0,0,1,24,0,0,0,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Meghan Neto,,,,43,43,119,31,43,29,12,0,5,14,0,12,23,9,1,0,3,2,0,0,0,0,0,1,0,0.469,70,150,1,1.000,.361,.588,58,60,15,0,0,0,0,1,0,133,.887,0,.000,1,3,20,35,"14,47",0.30,14,47,"24,74",0.32,24,74,"16,48",0.33,16,48,"1,10",0.10,1,10,0,0,0,0,"12,22","10,17","47,92",33,0,0,0,0,0,0,0,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Paris Guzman,,,,39,39,95,9,23,19,2,0,0,18,0,2,18,6,1,0,3,2,0,0,0,0,1,0,0,0.368,25,120,1,1.000,.242,.263,171,16,3,1,1,24,7,0,0,190,.984,31,.774,5,6,24,28,"8,35",0.23,8,35,"14,55",0.25,14,55,"11,41",0.27,11,41,"1,8",0.13,1,8,0,0,0,0,"9,21","8,11","35,65",62,0,0,0,0,0,0,0,9,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Abigail Gatz,,,,43,43,139,29,59,42,8,0,7,8,0,5,8,3,1,0,2,3,0,0,0,2,0,2,0,0.465,88,157,1,1.000,.424,.633,38,72,7,0,0,0,0,4,0,117,.940,0,.000,9,10,33,33,"19,44",0.43,19,44,"35,86",0.41,35,86,"22,57",0.39,22,57,"4,14",0.29,4,14,0,0,0,0,"13,32","15,17","64,93",5,0,0,0,"0,1",0,0,1,12,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Molly Whitmy,,,,43,43,135,33,60,52,14,1,9,13,0,0,11,3,3,0,0,3,0,0,0,0,0,1,0,0.483,103,151,3,1.000,.444,.763,222,9,1,0,0,0,0,8,0,232,.996,0,.000,4,7,26,38,"17,51",0.33,17,51,"37,80",0.46,37,80,"26,58",0.45,26,58,"6,14",0.43,6,14,0,0,0,0,"7,16","18,24","53,86",52,0,0,0,0,0,0,0,9,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Eileen Hein,,,,5,3,9,2,3,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.400,4,10,0,.000,.333,.444,20,0,0,0,0,0,0,0,0,20,1.000,0,.000,0,0,3,1,"0,3",0,0,3,"1,6",0.17,1,6,"1,6",0.17,1,6,"0,1",0,0,1,0,0,0,0,"1,2","2,3","2,6",1,0,0,0,0,0,0,0,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8,Empire 8 (E8),2025-26,softball,Alfred,Ally Boulger,,,,22,18,55,12,16,12,5,0,0,4,0,0,5,1,2,1,1,0,0,0,0,1,0,1,0,0.339,21,60,3,.667,.291,.382,1,5,0,0,0,1,2,0,0,6,1.000,3,.333,2,4,13,17,"7,18",0.39,7,18,"15,39",0.38,15,39,"9,28",0.32,9,28,"2,8",0.25,2,8,0,0,0,0,"1,8","3,7","24,42",12,0,0,0,"0,1",0,0,1,3,13,0,13,1,3,0,1,0,0,0,0,0,7.2,16,13,16,7,2,1,0,11.87,35,52,7,0,0,0,1,0,0,3,.371,5,9,0,0,0,"0,1",0,0
